ID,WELL_NO,Primary_Use,WGS84_LONGITUDE,WGS84_LATITUDE,WELL_URL
2107,M36/4467,Domestic Supply,172.33124954752242,-43.74955652336838,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4467
2109,M35/1002,Domestic Supply,172.33348372120753,-43.502761404051164,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1002
2112,M36/4282,Domestic Supply,172.333205246671,-43.55082664255305,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4282
2117,M36/6806,Domestic Supply,172.3318336053956,-43.71784137019442,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/6806
2118,M35/7670,Domestic Supply,172.33448767507846,-43.501417016691896,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7670
2120,M37/0185,Domestic Supply,172.33215930398106,-43.84894569158858,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0185
2121,M37/0064,Domestic Supply,172.33100465874284,-43.84763400039154,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0064
2125,M37/0188,Domestic Supply,172.33102102669676,-43.81559250762561,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0188
2130,M35/6598,Domestic Supply,172.33502267475032,-43.37091649210427,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6598
2133,M35/5168,Domestic Supply,172.33673051082212,-43.30699685377149,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5168
2139,M36/4354,Irrigation,172.334249854548,-43.58095066766389,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4354
2141,M35/0926,Domestic Supply,172.33576926479753,-43.48594205758875,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0926
2149,M36/4557,Domestic Supply,172.33408911511367,-43.66253514411691,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4557
2150,M36/0061,Domestic Supply,172.33480700358612,-43.59683188472481,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0061
2152,M35/4753,Domestic Supply,172.33776749524472,-43.325006206733086,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4753
2154,M34/0400,Domestic Supply,172.33740088464117,-43.26802340439602,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0400
2157,M36/4629,Domestic Supply,172.33358305757426,-43.73147856390051,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4629
2159,M35/6599,Domestic Supply,172.33979318796938,-43.372492348397884,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6599
2160,M35/2696,Domestic Supply,172.3379056531486,-43.34634086953462,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2696
2163,M36/5293,Irrigation,172.335980696673,-43.54598201339947,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5293
2164,M35/7369,Irrigation,172.33603016275492,-43.543713986569365,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7369
2166,M36/5841,Domestic Supply,172.33567292178407,-43.596926885494824,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5841
2169,M35/1155,Domestic Supply,172.3359605454404,-43.54442468346537,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1155
2171,M37/0210,Domestic Supply,172.33448566959456,-43.83636744700092,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0210
2175,M36/2271,Dairy Use,172.33224310635285,-43.80616701310988,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2271
2179,M36/3379,Domestic Supply,172.334296598313,-43.757044607547094,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3379
2182,M36/4378,Irrigation,172.33652392689237,-43.55291608805699,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4378
2185,M36/5818,Domestic Supply,172.3362271353065,-43.59152940515509,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5818
2186,M35/8210,Domestic Supply,172.33701416877818,-43.53061383166097,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8210
2188,M35/7426,Domestic Supply,172.33732963129583,-43.50161345452796,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7426
2190,M35/6663,Domestic Supply,172.3389622840658,-43.362639850892286,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6663
2194,M35/6216,Domestic Supply,172.3385577337167,-43.35444607717236,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6216
2195,M35/5728,Domestic Supply,172.33937590400478,-43.34724952321236,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5728
2197,M36/4379,Irrigation,172.33715384886503,-43.55758234134389,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4379
2198,M35/2695,Domestic Supply,172.33940167106385,-43.35625126568515,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2695
2199,M35/0059,Irrigation,172.33930957410232,-43.345403811148216,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0059
2204,M35/6995,Domestic Supply,172.33780650096207,-43.52600974115491,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6995
2205,M36/3239,Domestic Supply,172.3181898501443,-43.78816524477956,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3239
2206,M35/1000,Domestic Supply,172.32087838040837,-43.527576336991416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1000
2207,M36/3288,Dairy Use,172.31926755900528,-43.712943765907816,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3288
2211,M36/4536,Irrigation,172.32029230506384,-43.63230150958134,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4536
2215,M36/3941,Domestic Supply,172.3207706219337,-43.60053055268368,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3941
2221,M35/7642,Irrigation,172.32220193976198,-43.49423417189573,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7642
2222,M35/6509,Domestic Supply,172.32352791114081,-43.3748819018861,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6509
2227,M35/5058,Domestic Supply,172.32098754167026,-43.52555168754428,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5058
2229,K38/1329,Domestic Supply,171.32280171430227,-44.13172340932838,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=K38/1329
2232,M35/7643,Irrigation,172.32228453533736,-43.49792523188077,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7643
2236,M35/6385,Domestic Supply,172.32565965653353,-43.40080991742064,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6385
2237,M36/4096,Domestic Supply,172.31942661739214,-43.78756046120187,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4096
2238,M35/4590,Domestic Supply,172.32293911355723,-43.48352683358886,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4590
2239,M35/8120,Domestic Supply,172.3249619052417,-43.36796814867085,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8120
2241,M35/6460,Domestic Supply,172.3243996369634,-43.374166919437755,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6460
2248,M36/2506,Domestic Supply,172.32057754512226,-43.762365441678234,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2506
2249,M36/0669,Domestic Supply,172.32057754512226,-43.762365441678234,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0669
2250,M36/3482,Domestic Supply,172.32061772024505,-43.75876541053102,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3482
2251,M36/0358,Domestic Supply,172.32077840190058,-43.74436524880909,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0358
2256,M36/3682,Domestic Supply,172.32145079399714,-43.684063873090665,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3682
2259,M36/4115,Domestic Supply,172.3222324677233,-43.61386076146412,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4115
2260,M35/5148,Domestic Supply,172.3232080966965,-43.52610484609022,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5148
2263,M35/0015,Domestic Supply,172.3252789949917,-43.33933589447592,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0015
2268,M36/4534,Irrigation,172.32231300595637,-43.628892993911265,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4534
2269,M35/6834,Irrigation,172.32326057212137,-43.543657651867015,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6834
2271,M36/0049,Domestic Supply,172.3228182694206,-43.59460184885324,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0049
2272,M36/5973,Domestic Supply,172.3205181658232,-43.80219278800138,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5973
2277,M36/3238,Domestic Supply,172.32101975157028,-43.79064799408693,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3238
2281,M36/5946,Domestic Supply,172.32189069427073,-43.744821796507566,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5946
2282,M35/7697,Domestic Supply,172.3245599590094,-43.49343792195103,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7697
2284,M36/3412,Domestic Supply,172.32114347962758,-43.802952490593256,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3412
2288,M36/0483,Domestic Supply,172.32201784606798,-43.744552519819734,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0483
2299,M36/4492,Domestic Supply,172.32216704407628,-43.74230321546532,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4492
2300,M36/3671,Domestic Supply,172.32225511628278,-43.74554398425737,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3671
2304,M36/5314,Domestic Supply,172.32250641563547,-43.745275432361254,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5314
2305,M36/2997,Irrigation,172.32412656799931,-43.59947013236484,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2997
2308,M35/7011,Domestic Supply,172.32563380567996,-43.49695476949258,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7011
2310,M34/0501,Domestic Supply,172.32880213954354,-43.209911638002275,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0501
2311,M36/4537,Irrigation,172.32426957733725,-43.63124472889606,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4537
2316,M36/3416,Domestic Supply,172.32248050635204,-43.81457997227012,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3416
2318,M36/3522,Domestic Supply,172.32281095786834,-43.78488007581376,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3522
2321,M36/3673,Domestic Supply,172.32324129071614,-43.74617979534172,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3673
2322,M36/3672,Domestic Supply,172.32325129517557,-43.745279784077674,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3672
2323,M36/2639,Domestic Supply,172.32325429729082,-43.74500978076555,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2639
2324,M36/3476,Irrigation,172.32337134225617,-43.734479627041054,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3476
2328,M36/0058,Commercial / Industrial,172.354345314388,-43.62304588099309,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0058
2329,M35/5230,Domestic Supply,172.32773546285472,-43.340250510683255,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5230
2331,M35/0021,Domestic Supply,172.3279141499344,-43.324048586797986,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0021
2337,M36/4452,Irrigation,172.32581940471687,-43.55843469318681,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4452
2338,M35/6835,Irrigation,172.32785934389338,-43.546303950003136,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6835
2341,M36/5578,Domestic Supply,172.3238580356037,-43.74654342257322,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5578
2343,M36/5175,Domestic Supply,172.32424829569558,-43.77850702352462,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5175
2346,M37/0206,Domestic Supply,172.32417052188833,-43.83029565739574,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0206
2348,M36/0677,Domestic Supply,172.3249693547914,-43.803109797792835,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0677
2350,M36/3063,Domestic Supply,172.32448277724936,-43.74618703705335,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3063
2355,M36/0017,Commercial / Industrial,172.32613800977882,-43.5967815648447,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0017
2358,M35/8122,Domestic Supply,172.32929370498644,-43.369001768505754,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8122
2359,M35/0019,Domestic Supply,172.3290281403425,-43.33485711196332,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0019
2360,M35/0008,Domestic Supply,172.32986172414164,-43.34316150325366,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0008
2364,M36/5971,Domestic Supply,172.3247133023102,-43.79818501385201,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5971
2365,M36/5972,Domestic Supply,172.3247191919254,-43.797654014307625,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5972
2367,M37/0189,Domestic Supply,172.32478499830742,-43.83206331695693,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0189
2368,M37/0190,Irrigation,172.32576183820012,-43.83030489670034,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0190
2375,M36/3484,Domestic Supply,172.3254550809702,-43.77049449096359,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3484
2376,M36/4539,Domestic Supply,172.32604017645232,-43.7176637876876,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4539
2380,M36/5960,Domestic Supply,172.32609770538627,-43.746106429850656,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5960
2383,M36/5814,Domestic Supply,172.32634600175444,-43.74610787288016,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5814
2388,M36/2827,Irrigation,172.32939201376527,-43.54871621714211,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2827
2389,M36/3414,Domestic Supply,172.32622910599736,-43.812801668456416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3414
2391,M36/3442,Domestic Supply,172.3268164935801,-43.759701625889,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3442
2393,M36/0486,Domestic Supply,172.32693590046642,-43.748901513185494,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0486
2396,M36/0487,Domestic Supply,172.3269657492266,-43.74620148001079,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0487
2398,M36/3475,Domestic Supply,172.32713486945332,-43.730901252248984,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3475
2399,M36/0346,Domestic Supply,172.32727411528273,-43.718301015769995,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0346
2400,M36/3242,Domestic Supply,172.3275028132127,-43.69760052719583,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3242
2406,M36/3203,Domestic Supply,172.3115344311823,-43.788909012380415,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3203
2416,M36/2690,Domestic Supply,172.31355089511618,-43.614709555054645,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2690
2417,M36/0059,Domestic Supply,172.3166744733737,-43.60131646126492,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0059
2421,M35/4542,Domestic Supply,172.31610133145594,-43.387890085561196,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4542
2422,M35/8576,Domestic Supply,172.31646084716283,-43.36574835793735,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8576
2424,M35/6752,Domestic Supply,172.3168655627767,-43.31975236200912,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6752
2425,M36/4509,Irrigation,172.311745466751,-43.708758920529526,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4509
2429,M36/3722,Domestic Supply,172.31271305234475,-43.74395767265733,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3722
2430,M36/3723,Domestic Supply,172.31271305234475,-43.74395767265733,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3723
2431,M36/4564,Domestic Supply,172.31471224203634,-43.566560275600466,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4564
2432,M35/7295,Domestic Supply,172.3150229986952,-43.53892827889214,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7295
2433,M34/0517,Domestic Supply,172.31801592985738,-43.272050134839745,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0517
2437,M34/0507,Domestic Supply,172.31820254367358,-43.266380147560724,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0507
2438,M35/3385,Irrigation,172.31763985748123,-43.32767846488674,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3385
2442,M35/6465,Domestic Supply,172.3156550585243,-43.515708656889245,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6465
2443,M37/0221,Domestic Supply,172.31191129118696,-43.84022326511335,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0221
2448,M36/4335,Domestic Supply,172.31347183073072,-43.73172116683582,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4335
2456,M36/2687,Domestic Supply,172.31474918400772,-43.61831710834745,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2687
2457,M36/0057,Domestic Supply,172.31475931015217,-43.61741706068374,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0057
2461,M35/5231,Domestic Supply,172.31806110743216,-43.32309011889391,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5231
2463,M35/2798,Domestic Supply,172.31851411533208,-43.282585132676495,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2798
2464,M35/2797,Domestic Supply,172.3185744958862,-43.277184457631975,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2797
2468,M35/8117,Domestic Supply,172.31809667429354,-43.36620818671093,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8117
2469,M35/7305,Irrigation,172.31611425075653,-43.51997801850249,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7305
2473,M36/3275,Domestic Supply,172.31452677022367,-43.6017537737298,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3275
2478,M36/4152,Domestic Supply,172.31571096082848,-43.59888044818547,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4152
2480,M35/7901,Irrigation,172.31699868012956,-43.48412178771713,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7901
2482,M35/6461,Domestic Supply,172.3191743209733,-43.36693472370693,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6461
2493,M36/1924,Domestic Supply,172.31664468438095,-43.55982083315236,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1924
2494,M35/7304,Domestic Supply,172.31708572202828,-43.520487862436084,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7304
2497,M35/6331,Domestic Supply,172.31879493226975,-43.337965246562945,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6331
2503,M35/7902,Irrigation,172.31817215043895,-43.4864151180095,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7902
2505,M35/8118,Domestic Supply,172.31961005432305,-43.36658625040751,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8118
2507,M35/8088,Domestic Supply,172.3182864753495,-43.521512131994974,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8088
2520,M36/0071,Domestic Supply,172.317257186865,-43.61563164960098,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0071
2521,M36/0023,Commercial / Industrial,172.3181727880307,-43.60024519347973,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0023
2526,M35/4709,Domestic Supply,172.32037853460668,-43.4903257977891,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4709
2527,M35/0067,Domestic Supply,172.32011650638518,-43.30683628121159,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0067
2528,M35/2796,Domestic Supply,172.32095816680626,-43.28440002230556,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2796
2534,M35/2688,Domestic Supply,172.32067562228931,-43.34405253375687,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2688
2536,M36/3189,Domestic Supply,172.31622326380196,-43.751989064866,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3189
2540,M36/4535,Irrigation,172.3192956140217,-43.63055843796632,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4535
2544,M36/0679,Domestic Supply,172.31608535542125,-43.80518195186472,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0679
2547,M37/0292,Domestic Supply,172.3158948300753,-43.83319940829853,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0292
2548,M37/0205,Domestic Supply,172.31623571936709,-43.817243543684114,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0205
2550,M36/0668,Domestic Supply,172.31684198979949,-43.76324356418099,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0668
2551,M36/3481,Domestic Supply,172.31687228892633,-43.76054354149953,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3481
2553,M36/4290,Domestic Supply,172.3171600663681,-43.7348932248347,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4290
2558,M36/0466,Domestic Supply,172.31765957351305,-43.69034219983609,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0466
2562,M36/0005,Domestic Supply,172.31841542737988,-43.62283934834936,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0005
2563,M36/3942,Commercial / Industrial,172.3186812756232,-43.59907805356638,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3942
2565,M35/0937,Domestic Supply,172.3199553524379,-43.48503946162989,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0937
2567,M35/8119,Domestic Supply,172.32188587897434,-43.36719384912403,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8119
2572,M35/3440,Irrigation,172.32264699232627,-43.332029012126235,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3440
2579,M36/1601,Irrigation,172.31967619590807,-43.59982201693298,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1601
2580,M36/1518,Domestic Supply,172.31994587579092,-43.596745222417596,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1518
2581,M36/2965,Irrigation,172.3199559230491,-43.595845167710344,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2965
2583,M35/4893,Irrigation,172.3212048534868,-43.5282533601383,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4893
2585,M35/2687,Domestic Supply,172.3227525864704,-43.344721958184884,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2687
2586,M35/7033,Irrigation,172.32290842308944,-43.338466740342945,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7033
2589,M36/4651,Domestic Supply,172.32050718557267,-43.56197696925462,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4651
2595,M35/2697,Domestic Supply,172.32302524524744,-43.342383145294136,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2697
2605,M35/7018,Domestic Supply,172.30703207754775,-43.480011478353816,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7018
2608,M35/6285,Domestic Supply,172.30735788082416,-43.48397408163486,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6285
2609,M37/0219,Domestic Supply,172.3020000818201,-43.848939643960364,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0219
2617,M36/2831,Domestic Supply,172.30626476221366,-43.60179439276162,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2831
2618,M36/2885,Domestic Supply,172.30627193860974,-43.60116435683524,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2885
2619,M36/3667,Domestic Supply,172.3062924421976,-43.59936425380452,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3667
2620,M36/4044,Domestic Supply,172.3062924421976,-43.59936425380452,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4044
2621,M35/6735,Domestic Supply,172.3063310423953,-43.51119714496692,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6735
2625,M35/2709,Domestic Supply,172.30948200629513,-43.31853781612387,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2709
2628,M34/0509,Domestic Supply,172.31061775965054,-43.27263586346923,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0509
2629,M34/0508,Domestic Supply,172.3106533867005,-43.26948546362602,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0508
2631,M36/4739,Domestic Supply,172.30703450582476,-43.59945872613683,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4739
2636,M36/3480,Domestic Supply,172.3054293045228,-43.783877290120024,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3480
2645,M34/0506,Domestic Supply,172.31131097513602,-43.26579870707416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0506
2650,M35/5625,Irrigation,172.31034144451573,-43.38425495088867,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5625
2651,M35/2698,Domestic Supply,172.31093116852733,-43.34303112170051,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2698
2655,M35/7370,Domestic Supply,172.3105448634019,-43.399000723065754,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7370
2659,M35/7636,Domestic Supply,172.30921873299664,-43.51612025889161,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7636
2662,M35/0974,Irrigation,172.30844289862367,-43.509283569856386,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0974
2664,M37/0172,Domestic Supply,172.30837428498222,-43.83194884398072,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0172
2665,M37/0002,Domestic Supply,172.3054743069977,-43.82785432757887,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0002
2666,M37/0165,Domestic Supply,172.30537514577523,-43.82129236069072,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0165
2676,M35/6927,Domestic Supply,172.31011200806267,-43.480930153275224,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6927
2677,M35/0061,Domestic Supply,172.31164793920686,-43.358194189938814,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0061
2680,M35/6920,Domestic Supply,172.30992002571978,-43.51972500372645,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6920
2683,M36/5225,Domestic Supply,172.30829088831814,-43.70702817232752,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5225
2684,M36/5574,Domestic Supply,172.30833690990136,-43.70297807362293,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5574
2685,M36/4153,Domestic Supply,172.30947371464134,-43.602803770260884,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4153
2688,M35/8574,Domestic Supply,172.31276010699875,-43.36459201355286,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8574
