Year,Indicator,Units,RawValue,CenType,Value
2013,Nitrate nitrogen,mg/L,2.7,not,2.7
2013,Chloride,mg/L,9.9,not,9.9
2013,Electrical conductivity,µS/cm,16.8,not,16.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,20.1,not,20.1
2013,Electrical conductivity,µS/cm,19.9,not,19.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.27,not,0.27
2013,Electrical conductivity,µS/cm,20.8,not,20.8
2013,Electrical conductivity,µS/cm,18.8,not,18.8
2013,Electrical conductivity,µS/cm,20,not,20.0
2013,Electrical conductivity,µS/cm,19.4,not,19.4
2013,Electrical conductivity,µS/cm,20.3,not,20.3
2013,Nitrate nitrogen,mg/L,6.1,not,6.1
2013,Nitrate nitrogen,mg/L,4.5,not,4.5
2013,Nitrate nitrogen,mg/L,4.6,not,4.6
2013,Nitrate nitrogen,mg/L,6.6,not,6.6
2013,Nitrate nitrogen,mg/L,5,not,5.0
2013,Chloride,mg/L,10,not,10.0
2013,Chloride,mg/L,9.4,not,9.4
2013,Chloride,mg/L,2.5,not,2.5
2013,Chloride,mg/L,3.2,not,3.2
2013,Chloride,mg/L,3.1,not,3.1
2013,Electrical conductivity,µS/cm,20.9,not,20.9
2013,Chloride,mg/L,2.4,not,2.4
2013,Chloride,mg/L,1.7,not,1.7
2013,Electrical conductivity,µS/cm,30.4,not,30.4
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,E. coli,MPN / 100ml,1,not,1.0
2013,Nitrate nitrogen,mg/L,10.4,not,10.4
2013,Electrical conductivity,µS/cm,10.3,not,10.3
2013,Electrical conductivity,µS/cm,29.4,not,29.4
2013,Electrical conductivity,µS/cm,19.6,not,19.6
2013,Electrical conductivity,µS/cm,19.7,not,19.7
2013,Electrical conductivity,µS/cm,20.5,not,20.5
2013,Chloride,mg/L,9.1,not,9.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,25.7,not,25.7
2013,Nitrate nitrogen,mg/L,3.2,not,3.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,3.8,not,3.8
2013,Nitrate nitrogen,mg/L,3.6,not,3.6
2013,Nitrate nitrogen,mg/L,3.4,not,3.4
2013,Nitrate nitrogen,mg/L,3.4,not,3.4
2013,Chloride,mg/L,1.2,not,1.2
2013,Chloride,mg/L,54,not,54.0
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,3.7,not,3.7
2013,Chloride,mg/L,4.1,not,4.1
2013,Electrical conductivity,µS/cm,28,not,28.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,0.7,not,0.7
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,44,not,44.0
2013,Chloride,mg/L,88,not,88.0
2013,Nitrate nitrogen,mg/L,3.7,not,3.7
2013,Nitrate nitrogen,mg/L,15.6,not,15.6
2013,Nitrate nitrogen,mg/L,15,not,15.0
2013,Nitrate nitrogen,mg/L,11.9,not,11.9
2013,Nitrate nitrogen,mg/L,13,not,13.0
2013,Nitrate nitrogen,mg/L,14.4,not,14.4
2013,Nitrate nitrogen,mg/L,0.22,not,0.22
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,22,not,22.0
2013,Chloride,mg/L,17.7,not,17.7
2013,Chloride,mg/L,22,not,22.0
2013,Chloride,mg/L,22,not,22.0
2013,Nitrate nitrogen,mg/L,0.93,not,0.93
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,5.8,not,5.8
2013,Electrical conductivity,µS/cm,5.8,not,5.8
2013,Electrical conductivity,µS/cm,5.9,not,5.9
2013,Chloride,mg/L,15.7,not,15.7
2013,Nitrate nitrogen,mg/L,3.4,not,3.4
2013,Nitrate nitrogen,mg/L,5.3,not,5.3
2013,Nitrate nitrogen,mg/L,2.8,not,2.8
2013,Chloride,mg/L,19.1,not,19.1
2013,Chloride,mg/L,179,not,179.0
2013,Dissolved reactive phosphorus,mg/L,0.03,not,0.03
2013,Chloride,mg/L,187,not,187.0
2013,Chloride,mg/L,190,not,190.0
2013,Electrical conductivity,µS/cm,15.9,not,15.9
2013,Electrical conductivity,µS/cm,2.3,not,2.3
2013,Electrical conductivity,µS/cm,19.1,not,19.1
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Chloride,mg/L,8.4,not,8.4
2013,Chloride,mg/L,8.8,not,8.8
2013,Chloride,mg/L,6.6,not,6.6
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.45,not,0.45
2013,Electrical conductivity,µS/cm,11,not,11.0
2013,Electrical conductivity,µS/cm,10.9,not,10.9
2013,Chloride,mg/L,5.2,not,5.2
2013,Electrical conductivity,µS/cm,10.2,not,10.2
2013,Chloride,mg/L,195,not,195.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,2,not,2.0
2013,Electrical conductivity,µS/cm,1.9,not,1.9
2013,Nitrate nitrogen,mg/L,1.17,not,1.17
2013,Nitrate nitrogen,mg/L,4.3,not,4.3
2013,Nitrate nitrogen,mg/L,1.81,not,1.81
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.5,not,0.5
2013,Electrical conductivity,µS/cm,23.4,not,23.4
2013,Nitrate nitrogen,mg/L,0.83,not,0.83
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,8.1,not,8.1
2013,Electrical conductivity,µS/cm,9,not,9.0
2013,Electrical conductivity,µS/cm,7.8,not,7.8
2013,Electrical conductivity,µS/cm,7.9,not,7.9
2013,Chloride,mg/L,3.5,not,3.5
2013,Electrical conductivity,µS/cm,21.5,not,21.5
2013,Electrical conductivity,µS/cm,5.1,not,5.1
2013,Electrical conductivity,µS/cm,15,not,15.0
2013,Electrical conductivity,µS/cm,10.5,not,10.5
2013,Chloride,mg/L,9.8,not,9.8
2013,Nitrate nitrogen,mg/L,1.58,not,1.58
2013,Chloride,mg/L,12.6,not,12.6
2013,Chloride,mg/L,5.3,not,5.3
2013,Chloride,mg/L,13.1,not,13.1
2013,Chloride,mg/L,4.9,not,4.9
2013,Nitrate nitrogen,mg/L,0.75,not,0.75
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,13.5,not,13.5
2013,Chloride,mg/L,8,not,8.0
2013,Electrical conductivity,µS/cm,86.5,not,86.5
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Nitrate nitrogen,mg/L,6.8,not,6.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,22.4,not,22.4
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.48,not,0.48
2013,Chloride,mg/L,9.8,not,9.8
2013,Chloride,mg/L,10.7,not,10.7
2013,Chloride,mg/L,1.9,not,1.9
2013,Electrical conductivity,µS/cm,15.4,not,15.4
2013,Electrical conductivity,µS/cm,14.8,not,14.8
2013,Chloride,mg/L,10.5,not,10.5
2013,Chloride,mg/L,11.1,not,11.1
2013,Chloride,mg/L,13.9,not,13.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,129,not,129.0
2013,Chloride,mg/L,18.3,not,18.3
2013,Electrical conductivity,µS/cm,18.3,not,18.3
2013,Electrical conductivity,µS/cm,18.1,not,18.1
2013,Electrical conductivity,µS/cm,18.6,not,18.6
2013,Chloride,mg/L,87,not,87.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,30.5,not,30.5
2013,Chloride,mg/L,11.3,not,11.3
2013,Chloride,mg/L,2,not,2.0
2013,Chloride,mg/L,22,not,22.0
2013,E. coli,MPN / 100ml,1,not,1.0
2013,Chloride,mg/L,8.4,not,8.4
2013,Nitrate nitrogen,mg/L,7,not,7.0
2013,Nitrate nitrogen,mg/L,8,not,8.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,34,not,34.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.45,not,0.45
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,8.2,not,8.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,7.5,not,7.5
2013,Electrical conductivity,µS/cm,12.2,not,12.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,30.9,not,30.9
2013,Nitrate nitrogen,mg/L,3.7,not,3.7
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,33,not,33.0
2013,E. coli,MPN / 100ml,10,not,10.0
2013,Chloride,mg/L,32,not,32.0
2013,Chloride,mg/L,32,not,32.0
2013,Chloride,mg/L,1.6,not,1.6
2013,Electrical conductivity,µS/cm,32.9,not,32.9
2013,Electrical conductivity,µS/cm,36.4,not,36.4
2013,Electrical conductivity,µS/cm,32.6,not,32.6
2013,Electrical conductivity,µS/cm,33.8,not,33.8
2013,Nitrate nitrogen,mg/L,5.4,not,5.4
2013,Nitrate nitrogen,mg/L,4.9,not,4.9
2013,Electrical conductivity,µS/cm,12.2,not,12.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,4.3,not,4.3
2013,Electrical conductivity,µS/cm,11.5,not,11.5
2013,Electrical conductivity,µS/cm,9.2,not,9.2
2013,Electrical conductivity,µS/cm,10.3,not,10.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,21,not,21.0
2013,Chloride,mg/L,11.5,not,11.5
2013,Nitrate nitrogen,mg/L,10,not,10.0
2013,Nitrate nitrogen,mg/L,15.3,not,15.3
2013,Nitrate nitrogen,mg/L,9.5,not,9.5
2013,Nitrate nitrogen,mg/L,11.8,not,11.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,9.3,not,9.3
2013,Chloride,mg/L,19.3,not,19.3
2013,Chloride,mg/L,12.5,not,12.5
2013,Nitrate nitrogen,mg/L,11.8,not,11.8
2013,Electrical conductivity,µS/cm,5.1,not,5.1
2013,Chloride,mg/L,2.3,not,2.3
2013,Chloride,mg/L,1.6,not,1.6
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.36,not,0.36
2013,Nitrate nitrogen,mg/L,0.49,not,0.49
2013,Electrical conductivity,µS/cm,7.4,not,7.4
2013,Electrical conductivity,µS/cm,19.5,not,19.5
2013,Chloride,mg/L,2,not,2.0
2013,Chloride,mg/L,23,not,23.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,156,not,156.0
2013,Chloride,mg/L,166,not,166.0
2013,Chloride,mg/L,161,not,161.0
2013,Electrical conductivity,µS/cm,6.9,not,6.9
2013,Nitrate nitrogen,mg/L,1.22,not,1.22
2013,Nitrate nitrogen,mg/L,1.31,not,1.31
2013,Nitrate nitrogen,mg/L,1.04,not,1.04
2013,Nitrate nitrogen,mg/L,3.8,not,3.8
2013,Electrical conductivity,µS/cm,7,not,7.0
2013,Chloride,mg/L,2.8,not,2.8
2013,Chloride,mg/L,3.2,not,3.2
2013,Chloride,mg/L,79,not,79.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.14,not,0.14
2013,Electrical conductivity,µS/cm,10.5,not,10.5
2013,Electrical conductivity,µS/cm,16.9,not,16.9
2013,Electrical conductivity,µS/cm,16.5,not,16.5
2013,Electrical conductivity,µS/cm,57.4,not,57.4
2013,Nitrate nitrogen,mg/L,3.4,not,3.4
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.14,not,0.14
2013,E. coli,MPN / 100ml,108,not,108.0
2013,Electrical conductivity,µS/cm,21.8,not,21.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,4.5,not,4.5
2013,Chloride,mg/L,61,not,61.0
2013,Electrical conductivity,µS/cm,11.2,not,11.2
2013,Electrical conductivity,µS/cm,11,not,11.0
2013,Nitrate nitrogen,mg/L,0.1,not,0.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,32.2,not,32.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.17,not,0.17
2013,Electrical conductivity,µS/cm,55.6,not,55.6
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,2.1,not,2.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,3.1,not,3.1
2013,Nitrate nitrogen,mg/L,5.1,not,5.1
2013,Electrical conductivity,µS/cm,26.2,not,26.2
2013,Chloride,mg/L,110,not,110.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,1,not,1.0
2013,Nitrate nitrogen,mg/L,0.12,not,0.12
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.12,not,0.12
2013,Chloride,mg/L,38,not,38.0
2013,Nitrate nitrogen,mg/L,0.09,not,0.09
2013,Chloride,mg/L,53,not,53.0
2013,Nitrate nitrogen,mg/L,1.14,not,1.14
2013,Nitrate nitrogen,mg/L,11,not,11.0
2013,Chloride,mg/L,4.2,not,4.2
2013,Electrical conductivity,µS/cm,27.8,not,27.8
2013,Electrical conductivity,µS/cm,29.6,not,29.6
2013,Electrical conductivity,µS/cm,28,not,28.0
2013,Electrical conductivity,µS/cm,30.8,not,30.8
2013,Nitrate nitrogen,mg/L,13.2,not,13.2
2013,Nitrate nitrogen,mg/L,8.7,not,8.7
2013,Nitrate nitrogen,mg/L,9.8,not,9.8
2013,Nitrate nitrogen,mg/L,9.2,not,9.2
2013,Chloride,mg/L,14.4,not,14.4
2013,Electrical conductivity,µS/cm,29.6,not,29.6
2013,Chloride,mg/L,5.6,not,5.6
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,4.1,not,4.1
2013,Chloride,mg/L,0.7,not,0.7
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,32.5,not,32.5
2013,Chloride,mg/L,63,not,63.0
2013,Electrical conductivity,µS/cm,28.6,not,28.6
2013,Chloride,mg/L,9.4,not,9.4
2013,Nitrate nitrogen,mg/L,5.9,not,5.9
2013,Nitrate nitrogen,mg/L,5.7,not,5.7
2013,Nitrate nitrogen,mg/L,7.7,not,7.7
2013,Chloride,mg/L,67,not,67.0
2013,E. coli,MPN / 100ml,2,not,2.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,169,not,169.0
2013,Electrical conductivity,µS/cm,27.7,not,27.7
2013,Chloride,mg/L,230,not,230.0
2013,Electrical conductivity,µS/cm,19.6,not,19.6
2013,Electrical conductivity,µS/cm,19.2,not,19.2
2013,Nitrate nitrogen,mg/L,4.8,not,4.8
2013,Nitrate nitrogen,mg/L,5.4,not,5.4
2013,Chloride,mg/L,9.9,not,9.9
2013,Chloride,mg/L,10.2,not,10.2
2013,Chloride,mg/L,10.3,not,10.3
2013,Dissolved reactive phosphorus,mg/L,0.01,not,0.01
2013,Chloride,mg/L,4.6,not,4.6
2013,Electrical conductivity,µS/cm,17.7,not,17.7
2013,Electrical conductivity,µS/cm,56.8,not,56.8
2013,Electrical conductivity,µS/cm,31.4,not,31.4
2013,Electrical conductivity,µS/cm,31.8,not,31.8
2013,Electrical conductivity,µS/cm,20.1,not,20.1
2013,Electrical conductivity,µS/cm,31.1,not,31.1
2013,Nitrate nitrogen,mg/L,0.21,not,0.21
2013,Nitrate nitrogen,mg/L,1.52,not,1.52
2013,Nitrate nitrogen,mg/L,1.42,not,1.42
2013,Electrical conductivity,µS/cm,32,not,32.0
2013,Nitrate nitrogen,mg/L,2.3,not,2.3
2013,Nitrate nitrogen,mg/L,5.7,not,5.7
2013,E. coli,MPN / 100ml,2,not,2.0
2013,Dissolved reactive phosphorus,mg/L,0.005,not,0.005
2013,Nitrate nitrogen,mg/L,0.14,not,0.14
2013,Chloride,mg/L,2.8,not,2.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,0.6,not,0.6
2013,Electrical conductivity,µS/cm,116.1,not,116.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,11,not,11.0
2013,E. coli,MPN / 100ml,1,not,1.0
2013,Electrical conductivity,µS/cm,5.5,not,5.5
2013,Electrical conductivity,µS/cm,6.6,not,6.6
2013,Chloride,mg/L,4.2,not,4.2
2013,Chloride,mg/L,0.9,not,0.9
2013,Nitrate nitrogen,mg/L,10.8,not,10.8
2013,Nitrate nitrogen,mg/L,11.6,not,11.6
2013,Nitrate nitrogen,mg/L,3.1,not,3.1
2013,Electrical conductivity,µS/cm,10.7,not,10.7
2013,Chloride,mg/L,45,not,45.0
2013,Chloride,mg/L,1.6,not,1.6
2013,Chloride,mg/L,8.3,not,8.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,11,not,11.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,1.1,not,1.1
2013,Chloride,mg/L,13.5,not,13.5
2013,Chloride,mg/L,0.9,not,0.9
2013,Electrical conductivity,µS/cm,70.2,not,70.2
2013,Chloride,mg/L,13.6,not,13.6
2013,Nitrate nitrogen,mg/L,0.66,not,0.66
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,2.4,not,2.4
2013,Nitrate nitrogen,mg/L,3.7,not,3.7
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.63,not,0.63
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,1.3,not,1.3
2013,Dissolved reactive phosphorus,mg/L,0.008,not,0.008
2013,Chloride,mg/L,4.7,not,4.7
2013,Electrical conductivity,µS/cm,12.1,not,12.1
2013,Chloride,mg/L,1.1,not,1.1
2013,Chloride,mg/L,6.1,not,6.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,6.5,not,6.5
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,8,not,8.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,6.7,not,6.7
2013,Electrical conductivity,µS/cm,110.9,not,110.9
2013,Electrical conductivity,µS/cm,109.7,not,109.7
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,3.9,not,3.9
2013,Nitrate nitrogen,mg/L,4.4,not,4.4
2013,Electrical conductivity,µS/cm,16.4,not,16.4
2013,Electrical conductivity,µS/cm,89.2,not,89.2
2013,Electrical conductivity,µS/cm,98.6,not,98.6
2013,Nitrate nitrogen,mg/L,6.2,not,6.2
2013,Nitrate nitrogen,mg/L,6.8,not,6.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,4.1,not,4.1
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.11,not,0.11
2013,Dissolved reactive phosphorus,mg/L,<0.004,<,0.004
2013,Nitrate nitrogen,mg/L,0.14,not,0.14
2013,Chloride,mg/L,30,not,30.0
2013,Chloride,mg/L,7.6,not,7.6
2013,Chloride,mg/L,6.7,not,6.7
2013,Chloride,mg/L,29,not,29.0
2013,Chloride,mg/L,2.7,not,2.7
2013,Chloride,mg/L,5.1,not,5.1
2013,Nitrate nitrogen,mg/L,0.22,not,0.22
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,17.8,not,17.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,17,not,17.0
2013,Chloride,mg/L,19.9,not,19.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,5.7,not,5.7
2013,Electrical conductivity,µS/cm,19.5,not,19.5
2013,Electrical conductivity,µS/cm,19.1,not,19.1
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Electrical conductivity,µS/cm,14.5,not,14.5
2013,Electrical conductivity,µS/cm,14.4,not,14.4
2013,Electrical conductivity,µS/cm,6.3,not,6.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,6.3,not,6.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.12,not,0.12
2013,Dissolved reactive phosphorus,mg/L,<0.004,<,0.004
2013,Dissolved reactive phosphorus,mg/L,0.005,not,0.005
2013,Dissolved reactive phosphorus,mg/L,0.005,not,0.005
2013,Nitrate nitrogen,mg/L,4.3,not,4.3
2013,Electrical conductivity,µS/cm,77.3,not,77.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.09,not,0.09
2013,Chloride,mg/L,19.3,not,19.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,31,not,31.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,14.6,not,14.6
2013,Chloride,mg/L,15.3,not,15.3
2013,Electrical conductivity,µS/cm,6.6,not,6.6
2013,Electrical conductivity,µS/cm,9.5,not,9.5
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,5,not,5.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,7.7,not,7.7
2013,Nitrate nitrogen,mg/L,7.7,not,7.7
2013,Nitrate nitrogen,mg/L,7,not,7.0
2013,Nitrate nitrogen,mg/L,7.3,not,7.3
2013,Chloride,mg/L,15.7,not,15.7
2013,Electrical conductivity,µS/cm,49.8,not,49.8
2013,Electrical conductivity,µS/cm,10.3,not,10.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,2.9,not,2.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,11.3,not,11.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,32,not,32.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,4,not,4.0
2013,Electrical conductivity,µS/cm,7.6,not,7.6
2013,Electrical conductivity,µS/cm,19.9,not,19.9
2013,Electrical conductivity,µS/cm,19.2,not,19.2
2013,Electrical conductivity,µS/cm,18.5,not,18.5
2013,Electrical conductivity,µS/cm,18.4,not,18.4
2013,Chloride,mg/L,8.2,not,8.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,11.9,not,11.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,19.6,not,19.6
2013,Nitrate nitrogen,mg/L,12.8,not,12.8
2013,Nitrate nitrogen,mg/L,12.9,not,12.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Electrical conductivity,µS/cm,6.2,not,6.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,1.4,not,1.4
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,1,not,1.0
2013,Chloride,mg/L,2.8,not,2.8
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,21,not,21.0
2013,Chloride,mg/L,22,not,22.0
2013,Chloride,mg/L,2,not,2.0
2013,Chloride,mg/L,2.2,not,2.2
2013,Chloride,mg/L,2.3,not,2.3
2013,Chloride,mg/L,2.2,not,2.2
2013,Electrical conductivity,µS/cm,13.2,not,13.2
2013,Nitrate nitrogen,mg/L,0.18,not,0.18
2013,Chloride,mg/L,3.1,not,3.1
2013,Chloride,mg/L,3.1,not,3.1
2013,Nitrate nitrogen,mg/L,0.32,not,0.32
2013,Nitrate nitrogen,mg/L,5.2,not,5.2
2013,Dissolved reactive phosphorus,mg/L,0.01,not,0.01
2013,Electrical conductivity,µS/cm,42.6,not,42.6
2013,Electrical conductivity,µS/cm,39.7,not,39.7
2013,Electrical conductivity,µS/cm,39,not,39.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Chloride,mg/L,2.9,not,2.9
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Nitrate nitrogen,mg/L,<0.05,<,0.05
2013,Chloride,mg/L,1.3,not,1.3
2013,Chloride,mg/L,1.6,not,1.6
2013,Chloride,mg/L,1,not,1.0
2013,Chloride,mg/L,1.2,not,1.2
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,5.3,not,5.3
2013,Chloride,mg/L,21,not,21.0
2013,Nitrate nitrogen,mg/L,4.5,not,4.5
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,E. coli,MPN / 100ml,2,not,2.0
2013,Chloride,mg/L,1.3,not,1.3
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.05,not,0.05
2013,Nitrate nitrogen,mg/L,0.19,not,0.19
2013,E. coli,MPN / 100ml,<1,<,1.0
2013,Nitrate nitrogen,mg/L,0.12,not,0.12
2013,Electrical conductivity,µS/cm,13.3,not,13.3
